psl_entry,top_level_domain,dns_status,whois_status,whois_domain_expiry_date,whois_domain_status,psl_txt_status,expiry_check_status
jelastic.com,jelastic.com,ok,ok,2025-01-27 20:20:36.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
jelastic.team,jelastic.team,ok,ok,2025-04-27 17:54:37.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
jele.cloud,jele.cloud,ok,ok,2025-11-11 20:16:57.973,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
jele.club,jele.club,ok,ok,2025-11-11 20:16:56.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
jele.host,jele.host,ok,ok,2025-03-07 23:59:59.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
jele.io,jele.io,ok,ok,2025-11-11 20:16:55.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
jele.site,jele.site,ok,ok,2025-03-07 23:59:59.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
jellybean.jp,jellybean.jp,ok,ok,2025-01-31 00:00:00.000,"[""Active""]",invalid,FAIL_2Y
jenv-aruba.cloud,jenv-aruba.cloud,ok,ok,2025-05-31 12:53:08.249,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
jotelulu.cloud,jotelulu.cloud,ok,ok,2026-06-08 09:28:18.028,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
jouwweb.site,jouwweb.site,ok,ok,2026-07-15 23:59:59.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
joyent.com,joyent.com,ok,ok,2024-12-06 19:18:05.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
jozi.biz,jozi.biz,ok,ok,2025-04-22 23:59:59.000,[],valid,FAIL_2Y
jpn.org,jpn.org,ok,ok,2025-01-19 05:00:00.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
ju.mp,ju.mp,ok,ok,,null,valid,FAIL_2Y
kaas.gg,kaas.gg,ok,ok,,"[""Active""]",valid,FAIL_2Y
kalmykia.ru,kalmykia.ru,ok,ok,2025-10-31 21:00:00.000,"[""REGISTERED, DELEGATED, VERIFIED""]",valid,FAIL_2Y
kalmykia.su,kalmykia.su,ok,ok,2025-09-30 21:00:00.000,"[""REGISTERED, DELEGATED""]",valid,FAIL_2Y
kaluga.su,kaluga.su,ok,ok,2025-09-30 21:00:00.000,"[""REGISTERED, DELEGATED""]",valid,FAIL_2Y
kapsi.fi,kapsi.fi,ok,ok,2026-09-07 10:51:19.000,"[""Registered""]",valid,FAIL_2Y
karacol.su,karacol.su,ok,ok,2025-09-30 21:00:00.000,"[""REGISTERED, DELEGATED""]",valid,FAIL_2Y
karaganda.su,karaganda.su,ok,ok,2025-09-30 21:00:00.000,"[""REGISTERED, DELEGATED""]",valid,FAIL_2Y
karelia.su,karelia.su,ok,ok,2024-12-24 10:24:55.000,"[""REGISTERED, DELEGATED""]",valid,FAIL_2Y
kasserver.com,kasserver.com,ok,ok,2025-02-18 20:34:24.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
kawaiishop.jp,kawaiishop.jp,ok,ok,2025-03-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
keliweb.cloud,keliweb.cloud,ok,ok,2025-02-16 17:29:41.874,"[""ok https://icann.org/epp#ok""]",invalid,FAIL_2Y
keymachine.de,keymachine.de,ok,ok,,"[""connect""]",valid,FAIL_2Y
khakassia.su,khakassia.su,ok,ok,2025-09-30 21:00:00.000,"[""REGISTERED, DELEGATED""]",invalid,FAIL_2Y
khplay.nl,khplay.nl,ok,ok,,"[""active""]",valid,FAIL_2Y
kicks-ass.net,kicks-ass.net,ok,ok,2024-12-04 02:52:33.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
kicks-ass.org,kicks-ass.org,ok,ok,2024-12-04 02:52:32.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
kikirara.jp,kikirara.jp,ok,ok,2025-09-30 00:00:00.000,"[""Active""]",valid,FAIL_2Y
kill.jp,kill.jp,ok,ok,2025-05-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
kilo.jp,kilo.jp,ok,ok,2025-03-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
knightpoint.systems,knightpoint.systems,ok,ok,2025-10-04 17:49:01.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
knowsitall.info,knowsitall.info,ok,ok,2025-01-04 13:44:02.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
knx-server.net,knx-server.net,ok,ok,2025-09-05 12:40:05.000,"[""ok https://icann.org/epp#ok""]",valid,FAIL_2Y
koobin.events,koobin.events,ok,ok,2026-07-29 09:56:09.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
kozow.com,kozow.com,ok,ok,2026-10-25 00:13:01.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientDeleteProhibited https://www.icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited https://www.icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
krakow.pl,krakow.pl,ok,ok,2024-12-31 13:00:00.000,null,valid,FAIL_2Y
krasnik.pl,krasnik.pl,ok,ok,2025-07-29 14:00:00.000,null,invalid,FAIL_2Y
krasnodar.su,krasnodar.su,ok,ok,2025-09-30 21:00:00.000,"[""REGISTERED, DELEGATED""]",valid,FAIL_2Y
krellian.net,krellian.net,ok,ok,2025-03-30 19:39:26.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
kuleuven.be,kuleuven.be,ok,ok,,"""NOT AVAILABLE""",valid,FAIL_2Y
kuleuven.cloud,kuleuven.cloud,ok,ok,2025-02-17 15:44:09.976,"[""ok https://icann.org/epp#ok""]",valid,FAIL_2Y
kurgan.su,kurgan.su,ok,ok,2025-09-30 21:00:00.000,"[""REGISTERED, DELEGATED""]",valid,FAIL_2Y
kuron.jp,kuron.jp,ok,ok,2025-03-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
kustanai.ru,kustanai.ru,ok,ok,2025-10-31 21:00:00.000,"[""REGISTERED, DELEGATED, VERIFIED""]",valid,FAIL_2Y
kustanai.su,kustanai.su,ok,ok,2025-09-30 21:00:00.000,"[""REGISTERED, DELEGATED""]",invalid,FAIL_2Y
l-o-g-i-n.de,l-o-g-i-n.de,ok,ok,,"[""connect""]",invalid,FAIL_2Y
lab.ms,lab.ms,ok,ok,2025-07-25 06:14:23.000,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""",invalid,FAIL_2Y
ladesk.com,ladesk.com,ok,ok,2025-05-01 12:24:26.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
lair.io,lair.io,ok,ok,2025-06-19 14:12:55.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
land-4-sale.us,land-4-sale.us,ok,ok,2025-01-03 23:59:59.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
lcl.dev,lcl.dev,ok,ok,2025-02-25 16:12:58.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
lclstage.dev,lclstage.dev,ok,ok,2025-02-26 15:35:56.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
lcube-server.de,lcube-server.de,ok,ok,,"[""connect""]",valid,FAIL_2Y
leadpages.co,leadpages.co,ok,ok,2024-11-06 23:59:59.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
lebtimnetz.de,lebtimnetz.de,ok,ok,,"[""connect""]",valid,FAIL_2Y
leczna.pl,leczna.pl,ok,ok,2025-03-12 13:00:00.000,null,valid,FAIL_2Y
leitungsen.de,leitungsen.de,ok,ok,,"[""connect""]",valid,FAIL_2Y
lelux.site,lelux.site,ok,ok,2024-11-30 23:59:59.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
lenug.su,lenug.su,ok,ok,2025-09-30 21:00:00.000,"[""REGISTERED, DELEGATED""]",valid,FAIL_2Y
lib.de.us,lib.de.us,ok,ok,2025-02-04 23:59:59.000,"[""serverTransferProhibited https://icann.org/epp#serverTransferProhibited""]",valid,FAIL_2Y
likes-pie.com,likes-pie.com,ok,ok,2025-01-04 14:14:04.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
likescandy.com,likescandy.com,ok,ok,2025-01-03 18:16:45.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
lima-city.at,lima-city.at,ok,ok,,[],valid,FAIL_2Y
lima-city.ch,lima-city.ch,ok,ok,,null,valid,FAIL_2Y
lima-city.de,lima-city.de,ok,ok,,"[""connect""]",invalid,FAIL_2Y
lima-city.rocks,lima-city.rocks,ok,ok,2025-09-09 23:55:28.000,"[""ok https://icann.org/epp#ok""]",valid,FAIL_2Y
lima.zone,lima.zone,ok,ok,2025-09-11 23:17:35.000,"[""ok https://icann.org/epp#ok""]",invalid,FAIL_2Y
linkyard-cloud.ch,linkyard-cloud.ch,ok,ok,,null,valid,FAIL_2Y
littlestar.jp,littlestar.jp,ok,ok,2025-02-28 00:00:00.000,"[""Active""]",valid,FAIL_2Y
live-on.net,live-on.net,ok,ok,2026-09-28 08:58:34.000,"[""ok https://icann.org/epp#ok""]",invalid,FAIL_2Y
lk3.ru,lk3.ru,ok,ok,2025-07-13 10:01:27.000,"[""REGISTERED, DELEGATED, VERIFIED""]",invalid,FAIL_2Y
localcert.dev,localcert.dev,ok,ok,2025-09-28 17:49:20.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
localplayer.dev,localplayer.dev,ok,ok,2026-07-18 13:06:37.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
loginline.app,loginline.app,ok,ok,2025-03-23 13:19:24.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
loginline.dev,loginline.dev,ok,ok,2025-03-11 18:02:47.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
loginline.io,loginline.io,ok,ok,2025-03-23 13:19:20.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
loginline.services,loginline.services,ok,ok,2025-03-23 13:19:19.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
loginline.site,loginline.site,ok,ok,2025-03-11 23:59:59.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
loginto.me,loginto.me,ok,ok,2025-07-18 18:36:00.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
logoip.com,logoip.com,ok,ok,2025-02-01 16:59:50.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
logoip.de,logoip.de,ok,ok,,"[""connect""]",valid,FAIL_2Y
lolipop.io,lolipop.io,ok,ok,2025-05-25 07:42:51.000,"[""ok https://icann.org/epp#ok""]",valid,FAIL_2Y
lolipopmc.jp,lolipopmc.jp,ok,ok,2025-04-30 00:00:00.000,"[""Active""]",valid,FAIL_2Y
lolitapunk.jp,lolitapunk.jp,ok,ok,2025-09-30 00:00:00.000,"""Active""",valid,FAIL_2Y
lomo.jp,lomo.jp,ok,ok,2025-05-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
lovepop.jp,lovepop.jp,ok,ok,2025-05-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
lovesick.jp,lovesick.jp,ok,ok,2025-09-30 00:00:00.000,"[""Active""]",valid,FAIL_2Y
lpages.co,lpages.co,ok,ok,2025-03-14 23:59:59.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
lpusercontent.com,lpusercontent.com,ok,ok,2025-02-15 15:54:13.000,"[""clientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibited"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
ltd.ua,ltd.ua,ok,ok,2025-02-19 16:12:24.000,"[""clientDeleteProhibited"", ""clientTransferProhibited"", ""clientUpdateProhibited"", ""linked""]",valid,FAIL_2Y
lubartow.pl,lubartow.pl,ok,ok,2025-03-12 13:00:00.000,null,valid,FAIL_2Y
lublin.pl,lublin.pl,ok,ok,2025-07-29 14:00:00.000,null,valid,FAIL_2Y
lug.org.uk,lug.org.uk,ok,ok,2026-06-16 00:00:00.000,"[""Registered until expiry date.""]",valid,FAIL_2Y
lugs.org.uk,lugs.org.uk,ok,ok,2026-09-04 00:00:00.000,"[""Registered until expiry date.""]",invalid,FAIL_2Y
ma.leg.br,ma.leg.br,ok,ok,,"[""20241027 DSOK"", ""published""]",valid,FAIL_2Y
madethis.site,madethis.site,ok,ok,2026-05-17 23:59:59.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
magentosite.cloud,magentosite.cloud,ok,ok,2025-03-01 23:06:13.270,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
mail-box.ne.jp,mail-box.ne.jp,ok,ok,,"[""Connected (2025/07/31)""]",valid,FAIL_2Y
main.jp,main.jp,ok,ok,2025-05-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
mangyshlak.su,mangyshlak.su,ok,ok,2025-09-30 21:00:00.000,"[""REGISTERED, DELEGATED""]",valid,FAIL_2Y
marine.ru,marine.ru,ok,ok,2025-10-31 21:00:00.000,"[""REGISTERED, DELEGATED, VERIFIED""]",valid,FAIL_2Y
massivegrid.com,massivegrid.com,ok,ok,2026-01-14 16:41:37.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
matrix.jp,matrix.jp,ok,ok,2025-07-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
mayfirst.info,mayfirst.info,ok,ok,2025-02-17 22:20:37.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
mazeplay.com,mazeplay.com,ok,ok,2026-04-25 22:13:11.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
mcdir.me,mcdir.me,ok,ok,2025-01-20 07:53:08.000,"[""ok https://icann.org/epp#ok""]",invalid,FAIL_2Y
mcdir.ru,mcdir.ru,ok,ok,2025-07-13 21:00:00.000,"[""REGISTERED, DELEGATED, VERIFIED""]",valid,FAIL_2Y
mcpe.me,mcpe.me,ok,ok,2025-11-08 15:02:59.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
